Country ,Lon,Lat
USA,-72.632,40.844
USA,-96.764,39.055
USA,-98.402,34.65
USA,-94.367,35.336
USA,-85.972,37.907
USA,-97.362,32.82
USA,-80.171,26.197
USA,-94.17,36.005
USA,-99.776,36.295
USA,-100.724,37.927
USA,-117.534,47.62
USA,-97.176,47.949
USA,-94.711,32.385
USA,-94.86,29.265
USA,-107.901,35.165
USA,-82.272,29.69
USA,-88.129,44.485
USA,-122.581,47.079
USA,-97.829,31.067
USA,-85.523,42.881
USA,-77.961,35.339
USA,-75.719,44.056
USA,-111.371,47.482
USA,-86.152,40.648
USA,-96.065,33.068
USA,-94.561,38.843
USA,-90.084,33.494
USA,-99.051,34.991
USA,-72.65,41.736
USA,-118.335,33.923
USA,-92.839,47.386
USA,-111.973,41.124
USA,-81.389,35.741
USA,-111.983,46.607
USA,-97.714,31.139
USA,-106.106,32.852
USA,-103.217,32.688
USA,-98.228,44.385
USA,-87.496,36.668
USA,-95.279,29.645
USA,-73.707,41.067
USA,-97.654,26.228
USA,-93.155,36.261
USA,-86.689,30.428
USA,-80.384,25.488
USA,-84.671,44.36
USA,-86.685,34.679
USA,-87.307,39.451
USA,-67.792,46.123
USA,-109.762,48.543
USA,-80.24,26.001
USA,-97.267,37.623
USA,-77.456,38.944
USA,-78.946,43.107
USA,-95.34,29.98
USA,-97.433,37.65
USA,-87.846,41.071
USA,-106.609,35.04
USA,-75.606,39.679
USA,-77.903,34.271
USA,-86.294,39.717
USA,-103.201,31.779
USA,-93.403,48.566
USA,-115.673,36.587
USA,-80.222,36.134
USA,-115.579,32.834
USA,-76.921,41.242
USA,-103.642,48.178
USA,-73.1,40.795
USA,-90.076,32.311
USA,-81.688,30.494
USA,-90.646,35.832
USA,-73.779,40.64
USA,-84.587,42.779
USA,-115.152,36.08
USA,-118.408,33.942
USA,-101.823,33.664
USA,-93.223,30.126
USA,-82.928,39.814
USA,-76.36,37.083
USA,-94.75,31.234
USA,-91.987,30.205
USA,-73.872,40.777
USA,-118.151,33.818
USA,-81.562,31.889
USA,-92.224,34.729
USA,-80.085,26.593
USA,-96.759,40.851
USA,-85.664,38.228
USA,-99.461,27.544
USA,-92.146,34.918
USA,-84.991,32.337
USA,-115.034,36.236
USA,-99.267,34.667
USA,-112.383,33.535
USA,-84.419,39.103
USA,-102.202,31.942
USA,-121.401,38.667
USA,-82.521,27.849
USA,-94.714,39.297
USA,-83.649,32.693
USA,-81.316,28.429
USA,-76.763,40.193
USA,-87.752,41.786
USA,-89.977,35.042
USA,-120.568,37.38
USA,-98.239,26.176
USA,-84.516,33.915
USA,-121.297,38.554
USA,-80.291,25.793
USA,-101.357,48.416
USA,-75.072,39.368
USA,-87.896,42.947
USA,-88.916,35.6
USA,-95.361,35.657
USA,-80.645,28.103
USA,-95.783,34.882
USA,-68.686,45.648
USA,-92.037,32.511
USA,-123.136,45.194
USA,-87.638,45.126
USA,-88.243,30.691
USA,-120.954,37.626
USA,-101.28,48.259
USA,-72.562,44.203
USA,-87.562,46.534
USA,-89.337,43.14
USA,-93.217,44.88
USA,-74.845,44.936
USA,-90.258,29.993
USA,-82.832,42.613
USA,-76.569,40.435
USA,-115.872,43.043
USA,-119.32,47.208
USA,-98.06,32.781
USA,-86.362,32.379
USA,-78.928,33.68
USA,-80.723,32.477
USA,-90.035,29.825
USA,-77.439,34.708
USA,-74.353,40.033
USA,-118.701,39.416
USA,-76.289,36.938
USA,-76.412,38.286
USA,-117.691,35.688
USA,-81.681,30.236
USA,-115.672,32.829
USA,-76.881,34.902
USA,-117.143,32.868
USA,-119.952,36.333
USA,-88.556,32.552
USA,-123.414,48.141
USA,-87.319,30.353
USA,-89.87,35.357
USA,-97.81,27.507
USA,-81.689,24.576
USA,-87.022,30.724
USA,-119.121,34.12
USA,-117.827,33.706
USA,-76.033,36.821
USA,-122.048,37.415
USA,-122.656,48.352
USA,-116.162,34.296
USA,-75.148,40.2
USA,-77.305,38.502
USA,-81.876,30.219
USA,-117.215,32.699
USA,-122.221,37.721
USA,-95.913,41.118
USA,-75.466,44.682
USA,-97.601,35.393
USA,-110.848,31.418
USA,-95.894,41.302
USA,-117.601,34.056
USA,-80.278,25.907
USA,-87.904,41.979
USA,-76.201,36.894
USA,-81.333,28.545
USA,-83.394,44.451
USA,-122.281,47.906
USA,-85.576,30.07
USA,-91.934,34.175
USA,-73.468,44.651
USA,-80.096,26.683
USA,-122.597,45.589
USA,-76.493,37.132
USA,-75.241,39.872
USA,-82.529,42.911
USA,-112.008,33.434
USA,-82.687,27.911
USA,-80.233,40.491
USA,-97.241,48.942
USA,-118.084,34.629
USA,-97.1,36.731
USA,-75.011,40.082
USA,-93.608,45.56
USA,-87.187,30.473
USA,-79.014,35.171
USA,-93.191,31.045
USA,-68.045,46.689
USA,-112.419,34.654
USA,-116.507,33.829
USA,-96.251,28.727
USA,-104.496,38.289
USA,-71.428,41.724
USA,-70.309,43.646
USA,-117.445,33.952
USA,-92.3,34.85
USA,-103.103,44.145
USA,-97.401,47.961
USA,-78.787,35.877
USA,-77.319,37.505
USA,-121.102,38.489
USA,-117.259,33.881
USA,-75.407,43.234
USA,-98.279,29.529
USA,-119.768,39.498
USA,-77.672,43.119
USA,-104.531,33.301
USA,-81.755,26.536
USA,-121.493,38.513
USA,-106.088,35.617
USA,-117.189,32.733
USA,-98.47,29.534
USA,-81.202,32.127
USA,-87.396,46.354
USA,-82.369,32.608
USA,-75.51,38.34
USA,-121.239,37.894
USA,-122.309,47.449
USA,-86.988,32.344
USA,-117.322,47.683
USA,-122.375,37.619
USA,-71.491,41.921
USA,-93.826,32.446
USA,-121.929,37.362
USA,-100.496,31.358
USA,-117.656,47.615
USA,-98.581,29.384
USA,-82.652,41.433
USA,-111.978,40.788
USA,-121.591,38.695
USA,-117.868,33.676
USA,-122.862,45.773
USA,-82.627,27.765
USA,-98.492,33.989
USA,-80.473,33.973
USA,-90.36,38.748
USA,-121.927,38.263
USA,-96.384,42.402
USA,-81.146,32.01
USA,-74.105,41.504
USA,-76.106,43.111
USA,-93.548,38.73
USA,-92.141,37.741
USA,-103.603,35.183
USA,-122.476,47.138
USA,-107.272,33.237
USA,-74.061,40.85
USA,-97.386,35.415
USA,-84.35,30.396
USA,-80.433,25.648
USA,-80.897,25.862
USA,-116.779,37.794
USA,-82.533,27.975
USA,-74.813,40.277
USA,-95.888,36.198
USA,-110.941,32.116
USA,-93.991,33.454
USA,-95.402,32.354
USA,-83.993,35.812
USA,-87.868,42.422
USA,-83.193,30.968
USA,-120.577,34.729
USA,-117.379,34.593
USA,-86.525,30.483
USA,-80.418,27.656
USA,-75.466,37.94
USA,-83.592,32.64
USA,-74.594,40.016
USA,-106.403,32.341
USA,-74.908,39.008
USA,-83.53,42.238
USA,-80.679,41.261
USA,-114.606,32.656
USA,-108.792,35.083
USA,-149.089,61.595
USA,-143.577,70.134
USA,-161.838,60.78
USA,-145.721,63.994
USA,-155.257,59.362
USA,-156.766,71.285
USA,-151.528,66.915
USA,-162.724,55.206
USA,-149.12,64.301
USA,-145.477,60.492
USA,-166.039,61.78
USA,-176.646,51.878
USA,-158.503,59.045
USA,-152.494,57.75
USA,-166.543,53.9
USA,-149.806,61.251
USA,-162.061,58.647
USA,-147.101,64.666
USA,-151.245,60.573
USA,-147.856,64.815
USA,-147.614,64.837
USA,-149.653,61.266
USA,-156.937,64.736
USA,-145.456,62.155
USA,-135.316,59.46
USA,-151.476,59.646
USA,-154.911,59.754
USA,-153.704,65.993
USA,-134.576,58.355
USA,-156.649,58.677
USA,-131.714,55.356
USA,-166.11,68.875
USA,-155.606,62.953
USA,-146.309,59.45
USA,-149.846,61.214
USA,-149.996,61.174
USA,-131.572,55.042
USA,-165.445,64.512
USA,-141.929,62.961
USA,-162.598,66.884
USA,-169.661,56.578
USA,-161.819,59.011
USA,-148.465,70.195
USA,-135.361,57.047
USA,-170.22,57.167
USA,-155.574,61.097
USA,174.114,52.712
USA,-152.109,65.174
USA,-167.922,65.563
USA,-150.094,62.32
USA,-155.976,62.894
USA,-160.799,63.888
USA,-146.248,61.134
USA,-159.86,70.613
USA,-139.66,59.503
USA,-145.25,66.571
USA,-159.787,22.022
USA,-158.21,21.579
USA,-158.039,21.483
USA,-156.014,20.796
USA,-156.674,20.963
USA,-156.046,19.739
USA,-159.339,21.976
USA,-157.096,21.153
USA,-155.668,20.001
USA,-157.768,21.449
USA,-157.927,21.316
USA,-156.951,20.786
USA,-156.431,20.899
USA,-155.554,19.76
USA,-155.049,19.72
USA,-155.86,20.265
USA,-149.879,70.499
USA,-163.005,69.733
UZBEKISTAN,69.282,41.257
VANUATU,167.222,-15.501
VANUATU,168.32,-17.699
VENEZUELA,-69.238,9.553
VENEZUELA,-64.471,9.429
VENEZUELA,-67.701,4.052
VENEZUELA,-64.689,10.107
VENEZUELA,-70.221,8.619
VENEZUELA,-67.557,10.183
VENEZUELA,-69.358,10.043
VENEZUELA,-67.649,10.25
VENEZUELA,-63.537,8.122
VENEZUELA,-66.165,7.626
VENEZUELA,-68.575,9.649
VENEZUELA,-67.417,8.924
VENEZUELA,-62.854,6.232
VENEZUELA,-70.065,10.176
VENEZUELA,-63.262,10.66
VENEZUELA,-69.681,11.415
VENEZUELA,-66.816,10.286
VENEZUELA,-64.13,10.45
VENEZUELA,-66.923,9.372
VENEZUELA,-61.639,6.715
VENEZUELA,-69.497,7.06
VENEZUELA,-70.756,7.211
VENEZUELA,-62.313,10.574
VENEZUELA,-69.755,9.027
VENEZUELA,-66.093,10.462
VENEZUELA,-63.981,10.794
VENEZUELA,-70.152,11.781
VENEZUELA,-67.379,9.907
VENEZUELA,-72.271,8.239
VENEZUELA,-66.179,11.809
VENEZUELA,-71.728,10.558
VENEZUELA,-71.161,8.582
VENEZUELA,-63.966,10.912
VENEZUELA,-66.991,10.603
VENEZUELA,-63.152,9.749
VENEZUELA,-67.606,5.62
VENEZUELA,-68.073,10.48
VENEZUELA,-72.203,7.801
VENEZUELA,-62.76,8.288
VENEZUELA,-70.174,7.576
VENEZUELA,-72.435,7.852
VENEZUELA,-71.166,7.803
VENEZUELA,-72.035,7.565
VENEZUELA,-68.755,10.279
VENEZUELA,-67.444,7.883
VENEZUELA,-64.151,8.945
VENEZUELA,-71.943,8.974
VENEZUELA,-62.094,9.089
VENEZUELA,-61.529,7.249
VENEZUELA,-67.927,10.158
VENEZUELA,-71.673,8.624
VENEZUELA,-70.584,9.341
VENEZUELA,-65.993,9.222
VIET NAM,108.199,16.044
VIET NAM,105.806,21.222
VIET NAM,109.2,12.218
VIET NAM,106.662,10.82
VIRGIN ISL.,-64.973,18.337
VIRGIN ISL.,-64.798,17.702
VIRGIN ISL.,-64.543,18.445
WALES,-3.343,51.397
WALLIS & FUTUNA,-176.199,-13.238
WEST TIMOR,126.399,-8.485
YUGOSLAVIA,20.309,44.818
YUGOSLAVIA,19.252,42.359
YUGOSLAVIA,21.036,42.573
YUGOSLAVIA,18.723,42.404
YUGOSLAVIA,21.31,45.147
ZAIRE,15.444,-4.386
ZAIRE,15.328,-4.325
ZAIRE,12.352,-5.931
ZAIRE,12.447,-5.918
ZAIRE,13.441,-5.799
ZAIRE,17.382,-3.311
ZAIRE,18.786,-5.036
ZAIRE,18.289,0.022
ZAIRE,20.975,4.253
ZAIRE,19.771,3.235
ZAIRE,21.651,4.158
ZAIRE,21.497,2.171
ZAIRE,25.155,0.518
ZAIRE,27.588,2.827
ZAIRE,30.221,1.566
ZAIRE,24.794,2.818
ZAIRE,28.809,-2.309
ZAIRE,29.238,-1.671
ZAIRE,25.915,-2.919
ZAIRE,27.531,-11.591
ZAIRE,25.506,-10.766
ZAIRE,29.25,-5.876
ZAIRE,25.253,-8.642
ZAIRE,25.759,-9.469
ZAIRE,22.469,-5.9
ZAIRE,23.569,-6.121
ZAMBIA,27.894,-12.573
ZAMBIA,22.648,-14.997
ZAMBIA,25.822,-17.822
ZAMBIA,28.453,-15.331
ZAMBIA,28.875,-11.138
ZAMBIA,31.936,-13.259
ZAMBIA,23.162,-15.254
ZAMBIA,28.299,-12.565
ZAMBIA,28.665,-12.998
ZAMBIA,28.15,-12.9
ZAMBIA,23.11,-13.539
ZIMBABWE,28.618,-20.017
ZIMBABWE,30.924,-17.751
ZIMBABWE,31.578,-21.008
ZIMBABWE,25.839,-18.096
ZIMBABWE,32.451,-18.977
ZIMBABWE,31.093,-17.932
ZIMBABWE,28.885,-16.52
ZIMBABWE,32.184,-17.432
ZIMBABWE,32.627,-18.998
ZIMBABWE,30.859,-20.055
ZIMBABWE,30.088,-20.289
ZIMBABWE,29.862,-19.437
ZIMBABWE,27.021,-18.63
ZIMBABWE,29.722,-19.029
